SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value,Edu_expenditure(%),Edu_cor
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1983,1983,10.50314,5.97797,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1984,1984,10.06837,6.10957,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1985,1985,11.00148,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1986,1986,11.2946,6.25535,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1987,1987,10.22426,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1991,1991,10.10662,5.77946,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1992,1992,12.13188,5.14463,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1993,1993,13.64683,5.99929,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1994,1994,15.27569,6.34382,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1995,1995,17.56675,5.69247,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1996,1996,18.45906,4.94375,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1997,1997,18.36496,4.37708,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1998,1998,16.49388,8.28131,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,1999,1999,18.82177,7.07227,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2000,2000,19.46105,5.90982,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2001,2001,21.34188,7.71887,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2002,2002,20.24481,7.63689,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2003,2003,21.7265,7.10509,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2004,2004,22.83954,6.27747,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2005,2005,23.94916,5.43092,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2006,2006,24.80206,5.89117,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2007,2007,26.67321,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2008,2008,27.04766,5.13781,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2009,2009,27.82643,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2010,2010,34.07515,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2011,2011,38.6807,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2012,2012,46.33517,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2013,2013,53.11246,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2014,2014,58.50604,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2015,2015,60.68828,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2016,2016,67.14557,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2017,2017,70.03419,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2018,2018,66.33683,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SAU,Saudi Arabia,2019,2019,68.3358,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1971,1971,0.2701,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1972,1972,0.36328,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1973,1973,0.48194,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1974,1974,0.67479,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1975,1975,0.97313,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1976,1976,1.69863,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1977,1977,2.18778,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1978,1978,2.70842,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1979,1979,3.09512,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1980,1980,3.50985,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1981,1981,4.40636,3.89025,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1982,1982,4.90156,4.14255,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1983,1983,5.64737,5.97797,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1984,1984,6.23979,6.10957,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1985,1985,7.24485,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1986,1986,8.1588,6.25535,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1987,1987,8.13495,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1991,1991,10.77607,5.77946,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1992,1992,10.33358,5.14463,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1993,1993,13.79917,5.99929,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1994,1994,13.68089,6.34382,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1995,1995,15.9806,5.69247,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1996,1996,16.71906,4.94375,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1997,1997,16.26193,4.37708,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1998,1998,18.55151,8.28131,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,1999,1999,23.18994,7.07227,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2000,2000,25.24548,5.90982,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2001,2001,26.3505,7.71887,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2002,2002,26.86265,7.63689,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2003,2003,32.47074,7.10509,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2004,2004,35.04177,6.27747,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2005,2005,35.55299,5.43092,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2006,2006,36.20469,5.89117,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2007,2007,34.40529,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2008,2008,34.80451,5.13781,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2009,2009,35.50794,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2010,2010,39.29681,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2011,2011,42.21555,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2012,2012,47.03119,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2013,2013,51.31625,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2014,2014,58.0767,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2015,2015,61.44342,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2016,2016,67.53541,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2017,2017,69.34002,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2018,2018,69.87621,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SAU,Saudi Arabia,2019,2019,73.68267,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1971,1971,1.60915,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1972,1972,1.71738,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1973,1973,1.96508,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1974,1974,2.46272,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1975,1975,3.12394,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1976,1976,3.99111,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1977,1977,4.66668,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1978,1978,5.95268,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1979,1979,6.11667,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1980,1980,6.51361,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1981,1981,7.34785,3.89025,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1982,1982,7.65124,4.14255,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1983,1983,8.24428,5.97797,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1984,1984,8.27839,6.10957,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1985,1985,9.23426,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1986,1986,9.81014,6.25535,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1987,1987,9.27601,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1989,1989,8.75006,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1990,1990,9.54124,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1991,1991,10.38492,5.77946,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1992,1992,11.35072,5.14463,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1993,1993,13.71639,5.99929,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1994,1994,14.51342,6.34382,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1995,1995,16.78047,5.69247,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1996,1996,17.57782,4.94375,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1997,1997,17.3228,4.37708,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1998,1998,17.50532,8.28131,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,1999,1999,20.97185,7.07227,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2000,2000,22.32137,5.90982,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2001,2001,23.82769,7.71887,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2002,2002,23.47262,7.63689,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2003,2003,26.91347,7.10509,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2004,2004,28.70963,6.27747,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2005,2005,29.54273,5.43092,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2006,2006,30.33104,5.89117,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2007,2007,30.41106,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2008,2008,30.80211,5.13781,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2009,2009,31.56049,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2010,2010,36.62677,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2011,2011,40.41565,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2012,2012,46.67548,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2013,2013,52.23613,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2014,2014,58.29673,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2015,2015,61.05635,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2016,2016,67.33551,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2017,2017,69.69832,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2018,2018,68.03989,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SAU,Saudi Arabia,2019,2019,70.90088,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SGP,Singapore,1970,1970,3.98798,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SGP,Singapore,2016,2016,90.57452,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SGP,Singapore,2017,2017,91.19697,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",SGP,Singapore,2018,2018,95.41782,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SGP,Singapore,1970,1970,6.48053,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SGP,Singapore,2016,2016,83.94098,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SGP,Singapore,2017,2017,84.79291,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SGP,Singapore,2018,2018,88.88645,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SGP,Singapore,1970,1970,8.89185,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SGP,Singapore,2016,2016,77.85877,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SGP,Singapore,2017,2017,78.93885,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SGP,Singapore,2018,2018,82.913,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1970,1970,1.0128,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1971,1971,1.13637,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1973,1973,1.08797,3.3164,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1974,1974,1.08841,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1975,1975,1.11109,2.74455,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1977,1977,1.1256,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1978,1978,1.1499,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1979,1979,2.71089,2.56743,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1981,1981,2.83077,2.44221,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1982,1982,3.65832,2.5585,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1983,1983,4.03676,2.39061,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1984,1984,4.12473,2.16526,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1985,1985,3.66969,2.57614,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1986,1986,3.75457,2.80542,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,1994,1994,4.75946,3.10853,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2010,2010,16.33612,1.71774,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2011,2011,15.21977,1.80861,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2012,2012,17.12876,1.49617,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2013,2013,18.89607,1.62107,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2014,2014,19.24564,1.93288,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2015,2015,19.75837,2.22875,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2016,2016,18.83811,3.4492,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2017,2017,18.96117,2.79925,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2018,2018,19.63024,2.12421,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",LKA,Sri Lanka,2019,2019,21.1277,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LKA,Sri Lanka,1970,1970,1.13055,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",LKA,Sri Lanka,1971,1971,1.36346,#N/A,
