NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2004,2004,0.51011,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2005,2005,0.50544,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.50385,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.51298,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.59421,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1980,1980,1.01395,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1982,1982,1.03669,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1983,1983,1.02976,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1986,1986,0.99021,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1995,1995,1.80577,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1996,1996,1.76415,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,1997,1997,2.09066,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2000,2000,1.91316,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2001,2001,1.76786,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2002,2002,1.66355,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2003,2003,1.73373,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2004,2004,1.34168,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2005,2005,1.21046,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2007,2007,1.25427,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2008,2008,1.30784,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),PHL,Philippines,2009,2009,1.39514,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1980,1980,1.71773,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1982,1982,2.07493,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1983,1983,1.68607,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1986,1986,1.72621,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1995,1995,3.04226,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1996,1996,3.36287,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1997,1997,3.51716,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,1998,1998,3.81449,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2000,2000,3.1644,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2001,2001,2.92464,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2002,2002,2.89222,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2003,2003,2.93518,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2004,2004,2.46983,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2005,2005,2.32807,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2006,2006,2.42579,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2007,2007,2.48518,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2008,2008,2.58283,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),PHL,Philippines,2009,2009,2.53777,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,1997,1997,0.23303,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2000,2000,0.14108,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2001,2001,0.13293,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2002,2002,0.11743,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2003,2003,0.13776,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2004,2004,0.12799,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2005,2005,0.1183,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.1118,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.14342,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.15935,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1980,1980,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1982,1982,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1983,1983,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1986,1986,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1995,1995,0.00551,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1996,1996,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,1997,1997,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2000,2000,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2001,2001,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2002,2002,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2003,2003,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2004,2004,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2005,2005,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.02597,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.03808,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.04281,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1980,1980,0.40817,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1982,1982,0.51016,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1983,1983,0.38382,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1986,1986,0.42069,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1995,1995,0.49529,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1996,1996,0.59965,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,1997,1997,0.52359,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2000,2000,0.4372,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2001,2001,0.4017,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2002,2002,0.40623,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2003,2003,0.38713,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2004,2004,0.33218,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2005,2005,0.30917,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.26361,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.26915,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.30345,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,1997,1997,0.07455,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2000,2000,0.0569,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2001,2001,0.05228,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2002,2002,0.06607,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2003,2003,0.05242,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2004,2004,0.04097,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2005,2005,0.04136,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2007,2007,0.03539,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2008,2008,0.04096,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),PHL,Philippines,2009,2009,0.04281,,
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),QAT,Qatar,2005,2005,,a,Category not applicable
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),QAT,Qatar,2009,2009,,a,Category not applicable
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1971,1971,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1972,1972,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1973,1973,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1976,1976,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1977,1977,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,1978,1978,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,2005,2005,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),QAT,Qatar,2009,2009,0.15039,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1971,1971,0.74518,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1972,1972,0.85197,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1973,1973,0.92015,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1976,1976,0.59919,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1977,1977,0.59809,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,1978,1978,0.7743,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),QAT,Qatar,2009,2009,0.50312,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1971,1971,3.00028,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1972,1972,2.69144,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1973,1973,2.86783,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1976,1976,1.74697,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1977,1977,1.97006,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1978,1978,2.77697,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1998,1998,3.57767,+,National Estimation
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,1999,1999,4.3453,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2000,2000,3.72598,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2001,2001,3.20019,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2002,2002,3.84656,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2003,2003,3.37394,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2004,2004,3.46259,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2005,2005,3.97188,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2008,2008,4.22755,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2009,2009,3.41315,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2010,2010,4.53966,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2011,2011,4.01224,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2012,2012,3.50744,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2013,2013,4.07384,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2014,2014,3.60535,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2017,2017,2.86383,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),QAT,Qatar,2019,2019,2.69535,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1971,1971,1.31327,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1972,1972,1.15586,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1973,1973,1.19021,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1976,1976,0.65713,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1977,1977,0.67735,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),QAT,Qatar,1978,1978,1.33464,,
