SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,1998,1998,11.54515
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,1999,1999,11.95532
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2000,2000,10.86365
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2001,2001,10.84769
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2002,2002,10.99954
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2003,2003,11.39472
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2005,2005,18.70864
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2006,2006,17.00654
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2007,2007,18.32216
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2008,2008,19.08975
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2009,2009,20.15724
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2010,2010,22.63682
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2011,2011,24.634
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2013,2013,26.3736
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2014,2014,29.90531
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2015,2015,28.99561
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",VNM,Viet Nam,2016,2016,25.52942
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,1992,1992,1.64155
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,1997,1997,1.26563
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,1999,1999,4.68687
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2002,2002,5.55437
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2003,2003,5.39368
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2004,2004,5.29403
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2005,2005,5.22
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2006,2006,5.21128
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2007,2007,6.20183
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2008,2008,6.48268
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2010,2010,6.50644
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",YEM,Yemen,2011,2011,6.16967
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,1992,1992,7.86826
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,1997,1997,8.12449
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,1999,1999,16.70073
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2002,2002,16.36334
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2003,2003,15.51777
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2004,2004,14.54114
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2005,2005,14.45562
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2006,2006,13.64275
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2007,2007,15.06949
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2008,2008,15.07451
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2010,2010,14.9006
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",YEM,Yemen,2011,2011,14.01593
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,1992,1992,4.77217
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,1997,1997,4.83997
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,1999,1999,10.90168
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2002,2002,11.05899
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2003,2003,10.52883
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2004,2004,9.97307
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2005,2005,9.88846
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2006,2006,9.47453
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2007,2007,10.68966
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2008,2008,10.83521
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2009,2009,11.34417
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2010,2010,10.76456
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",YEM,Yemen,2011,2011,10.15192
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1971,1971,7.49105
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1972,1972,8.59514
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1973,1973,8.12071
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1974,1974,8.48347
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1975,1975,9.24665
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1976,1976,9.76211
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1977,1977,11.76905
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1978,1978,13.04061
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1979,1979,14.37767
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1980,1980,13.84702
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1981,1981,16.25492
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1982,1982,16.28764
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1983,1983,16.14503
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1984,1984,16.26758
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1985,1985,17.16048
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1986,1986,17.46033
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1987,1987,17.23989
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1988,1988,18.75102
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1989,1989,17.8427
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1990,1990,18.05183
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1991,1991,17.88873
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1992,1992,16.95967
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1993,1993,16.86447
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1994,1994,15.30393
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,1995,1995,14.64512
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2002,2002,12.33515
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2003,2003,12.93719
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2004,2004,14.95783
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2005,2005,18.14369
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2006,2006,20.84381
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2007,2007,22.45814
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2008,2008,24.04605
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2009,2009,24.13733
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2010,2010,25.8534
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2011,2011,25.84131
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2012,2012,30.90499
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2013,2013,32.84584
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2014,2014,41.58043
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2015,2015,42.67733
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",SYR,Syrian Arab Republic,2016,2016,40.05115
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",PRK,Democratic People's Republic of Korea,2009,2009,40.79617
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",PRK,Democratic People's Republic of Korea,2015,2015,36.02838
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",PRK,Democratic People's Republic of Korea,2018,2018,35.22
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,1998,1998,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,1999,1999,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2000,2000,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2001,2001,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2002,2002,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2003,2003,0.11461
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2007,2007,7.05722
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2008,2008,9.69295
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2014,2014,8.49282
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",MDV,Maldives,2017,2017,16.61779
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",TKM,Turkmenistan,2014,2014,9.70365
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",TKM,Turkmenistan,2019,2019,15.58207
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,1998,1998,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,1999,1999,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2000,2000,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2001,2001,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2002,2002,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2003,2003,0.19625
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2007,2007,9.77556
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2008,2008,11.18296
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2014,2014,13.08365
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",MDV,Maldives,2017,2017,31.22359
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",PRK,Democratic People's Republic of Korea,2009,2009,30.87792
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",PRK,Democratic People's Republic of Korea,2011,2011,30.34524
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",PRK,Democratic People's Republic of Korea,2015,2015,28.10542
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",PRK,Democratic People's Republic of Korea,2018,2018,26.835
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1986,1986,15.22731
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1988,1988,16.24163
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1989,1989,16.57916
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1990,1990,17.4702
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1991,1991,17.49505
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1992,1992,16.89821
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,1999,1999,13.02506
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2000,2000,13.0715
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2001,2001,13.42384
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2002,2002,13.85864
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2003,2003,14.00808
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2004,2004,14.20897
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2005,2005,10.07478
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2006,2006,10.28241
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2007,2007,10.19545
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2008,2008,10.2196
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2009,2009,9.98675
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2010,2010,9.37727
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2011,2011,8.82543
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2012,2012,8.03884
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2013,2013,8.08664
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2014,2014,8.10314
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2015,2015,8.22409
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2016,2016,8.4636
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2017,2017,9.1811
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2018,2018,10.07635
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",UZB,Uzbekistan,2019,2019,12.58203
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1971,1971,11.71837
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1972,1972,13.33661
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1973,1973,12.812
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1974,1974,13.28426
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1975,1975,14.23101
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1976,1976,14.57862
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1977,1977,17.79178
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1978,1978,19.11452
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1979,1979,20.96332
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1980,1980,19.61244
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1981,1981,22.86704
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1982,1982,21.81801
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1983,1983,21.8151
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1984,1984,21.53748
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1985,1985,22.5865
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1986,1986,22.47671
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1987,1987,21.98799
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1988,1988,23.93738
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1989,1989,22.78465
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1990,1990,21.95673
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1991,1991,21.61085
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1992,1992,20.23327
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1993,1993,19.70031
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",SYR,Syrian Arab Republic,1994,1994,17.79528
